# RMRT reduced dynamics serialized by upper-triangular density-matrix entries
# diagonal entries: p_i = real(σ[i,i])
# off-diagonal entries for i<j: c_ij = σ[i,j], with real, imag, abs, phase
# derivative columns use prefix p -> prime: trp, dp, cp

---- RMRT reduced dynamics: serialized upper-triangular matrix [exciton basis] ----
          time              tr_re              tr_im                 p1                 p2             c12_re             c12_im            c12_abs          c12_phase             trp_re             trp_im                dp1                dp2            cp12_re            cp12_im           cp12_abs         cp12_phase
      0.660000     1.00000000e+00     0.00000000e+00     1.76515725e-01     8.23484275e-01    -1.92233419e-01    -2.70024144e-01     3.31461500e-01    -2.18947224e+00     0.00000000e+00     0.00000000e+00     7.48916967e-02    -7.48916967e-02     4.22327187e-01    -2.26051494e-01     4.79019343e-01    -4.91449950e-01
      0.670000     1.00000000e+00     0.00000000e+00     1.77264642e-01     8.22735358e-01    -1.88010147e-01    -2.72284659e-01     3.30887822e-01    -2.17511196e+00     0.00000000e+00     0.00000000e+00     7.54077016e-02    -7.54077016e-02     4.24999911e-01    -2.18871479e-01     4.78047747e-01    -4.75569011e-01
      0.680000     1.00000000e+00     0.00000000e+00     1.78018719e-01     8.21981281e-01    -1.83760148e-01    -2.74473374e-01     3.30308076e-01    -2.16075847e+00     0.00000000e+00     0.00000000e+00     7.59152967e-02    -7.59152967e-02     4.27543588e-01    -2.11674246e-01     4.77073900e-01    -4.59715076e-01
      0.690000     1.00000000e+00     0.00000000e+00     1.78777872e-01     8.21222128e-01    -1.79484712e-01    -2.76590116e-01     3.29722390e-01    -2.14641158e+00     0.00000000e+00     0.00000000e+00     7.64112342e-02    -7.64112342e-02     4.29957388e-01    -2.04460934e-01     4.76096239e-01    -4.43886934e-01
      0.700000     1.00000000e+00     0.00000000e+00     1.79541984e-01     8.20458016e-01    -1.75185139e-01    -2.78634726e-01     3.29130890e-01    -2.13207115e+00     0.00000000e+00     0.00000000e+00     7.68920823e-02    -7.68920823e-02     4.32241313e-01    -1.97230627e-01     4.75113115e-01    -4.28078565e-01
      0.710000     1.00000000e+00     0.00000000e+00     1.80310905e-01     8.19689095e-01    -1.70862725e-01    -2.80607032e-01     3.28533677e-01    -2.11773713e+00     0.00000000e+00     0.00000000e+00     7.73550672e-02    -7.73550672e-02     4.34396156e-01    -1.89981254e-01     4.74123293e-01    -4.12280852e-01
      0.720000     1.00000000e+00     0.00000000e+00     1.81084456e-01     8.18915544e-01    -1.66518764e-01    -2.82506844e-01     3.27930810e-01    -2.10340950e+00     0.00000000e+00     0.00000000e+00     7.77987483e-02    -7.77987483e-02     4.36423287e-01    -1.82710741e-01     4.73126305e-01    -3.96484026e-01
      0.730000     1.00000000e+00     0.00000000e+00     1.81862443e-01     8.18137557e-01    -1.62154531e-01    -2.84333952e-01     3.27322300e-01    -2.08908828e+00     0.00000000e+00     0.00000000e+00     7.82233744e-02    -7.82233744e-02     4.38324318e-01    -1.75418131e-01     4.72122578e-01    -3.80680231e-01
      0.740000     1.00000000e+00     0.00000000e+00     1.82644677e-01     8.17355323e-01    -1.57771288e-01    -2.86088133e-01     3.26708125e-01    -2.07477351e+00     0.00000000e+00     0.00000000e+00     7.86308427e-02    -7.86308427e-02     4.40100746e-01    -1.68104404e-01     4.71113316e-01    -3.64865569e-01
      0.750000     1.00000000e+00     0.00000000e+00     1.83430985e-01     8.16569015e-01    -1.53370280e-01    -2.87769177e-01     3.26088243e-01    -2.06046517e+00     0.00000000e+00     0.00000000e+00     7.90242773e-02    -7.90242773e-02     4.41753660e-01    -1.60772814e-01     4.70100196e-01    -3.49041126e-01
      0.760000     1.00000000e+00     0.00000000e+00     1.84221228e-01     8.15778772e-01    -1.48952744e-01    -2.89376905e-01     3.25462614e-01    -2.04616321e+00     0.00000000e+00     0.00000000e+00     7.94073303e-02    -7.94073303e-02     4.43283587e-01    -1.53428659e-01     4.69084952e-01    -3.33212755e-01
      0.770000     1.00000000e+00     0.00000000e+00     1.85015301e-01     8.14984699e-01    -1.44519908e-01    -2.90911192e-01     3.24831226e-01    -2.03186750e+00     0.00000000e+00     0.00000000e+00     7.97833725e-02    -7.97833725e-02     4.44690488e-01    -1.46078562e-01     4.68068987e-01    -3.17389672e-01
      0.780000     1.00000000e+00     0.00000000e+00     1.85813135e-01     8.14186865e-01    -1.40073003e-01    -2.92371977e-01     3.24194108e-01    -2.01757787e+00     0.00000000e+00     0.00000000e+00     8.01547625e-02    -8.01547625e-02     4.45973912e-01    -1.38729443e-01     4.67053090e-01    -3.01582254e-01
