PHASE_TRACE itr t a b abs_c REAL_c IMAG_c REAL_rhs_diag IMAG_rhs_diag REAL_rhs_local_raw IMAG_rhs_local_raw REAL_rhs_local_app IMAG_rhs_local_app REAL_rhs_mem_core_app IMAG_rhs_mem_core_app REAL_rhs_L0Q_raw IMAG_rhs_L0Q_raw REAL_rhs_L0Q_app IMAG_rhs_L0Q_app REAL_rhs_total IMAG_rhs_total REAL_rhs_heom_fd IMAG_rhs_heom_fd omega_total omega_heom_fd omega_diag omega_local_raw omega_local_app omega_mem_core_app omega_L0Q_raw omega_L0Q_app omega_L0Q_A_raw omega_L0Q_B_raw growth_total growth_heom_fd growth_L0Q_raw growth_L0Q_app
PHASE_TRACE 1373 1.3720000000e+01 1 2 +1.219622464966e-02 +9.297092700000e-03 -7.893792690000e-03 +7.444746446937e-03 +1.630552811406e-02 +1.304073049546e-17 -9.872557510142e-02 +1.304073049546e-17 -9.872557510142e-02 -1.475531394117e-18 +2.065400873315e-03 -9.453675157242e-03 +7.139045457542e-02 -9.453675157242e-03 +7.139045457542e-02 -2.008928710305e-03 -8.964191538625e-03 +7.377827510000e-04 -5.525042570000e-04 -6.668933769656e-01 +4.620037069571e-03 +1.414213562373e+00 -6.170580223860e+00 -6.170580223860e+00 +1.290924035654e-01 +3.960380880956e+00 +3.960380880956e+00 -3.339798751152e+00 +7.300179632108e+00 +3.501513278226e-01 +7.543359615557e-02 -4.379444426208e+00 -4.379444426208e+00 
PHASE_TRACE 1374 1.3730000000e+01 1 2 +1.220542897636e-02 +9.304573040000e-03 -7.899203570000e-03 +7.449389320196e-03 +1.631828581510e-02 +0.000000000000e+00 -9.872571944031e-02 +0.000000000000e+00 -9.872571944031e-02 -6.945670167485e-20 +2.064488365947e-03 -9.435158026384e-03 +7.141322037465e-02 -9.435158026384e-03 +7.141322037465e-02 -1.985768706188e-03 -8.929724884613e-03 +7.580855710000e-04 -5.295728390000e-04 -6.630302303559e-01 +7.120932475978e-03 +1.414213562373e+00 -6.166243360750e+00 -6.166243360750e+00 +1.289444913852e-01 +3.960055076636e+00 +3.960055076636e+00 -3.335793822453e+00 +7.295848899088e+00 +3.494670891914e-01 +7.542913283037e-02 -4.375959976896e+00 -4.375959976896e+00 
PHASE_TRACE 1375 1.3740000000e+01 1 2 +1.221463757085e-02 +9.312254410000e-03 -7.904384150000e-03 +7.453629460719e-03 +1.633123283102e-02 +1.020196671586e-17 -9.872628921819e-02 +1.020196671586e-17 -9.872628921819e-02 -5.844527336055e-20 +2.063671707754e-03 -9.416715417999e-03 +7.143591609226e-02 -9.416715417999e-03 +7.143591609226e-02 -1.963085957280e-03 -8.895468587155e-03 +7.779865160000e-04 -5.064484590000e-04 -6.592197399638e-01 +9.606921226148e-03 +1.414213562373e+00 -6.162067843897e+00 -6.162067843897e+00 +1.288054597353e-01 +3.959829081825e+00 +3.959829081825e+00 -3.331762792649e+00 +7.291591874474e+00 +3.487490744636e-01 +7.538987759783e-02 -4.372381150300e+00 -4.372381150300e+00 
PHASE_TRACE 1376 1.3750000000e+01 1 2 +1.222384620644e-02 +9.320132770000e-03 -7.909332540000e-03 +7.457469201360e-03 +1.634435981546e-02 +1.305806118790e-17 -9.872714456491e-02 +1.305806118790e-17 -9.872714456491e-02 +2.758786309207e-18 +2.063021185381e-03 -9.398336774571e-03 +7.145855245645e-02 -9.398336774571e-03 +7.145855245645e-02 -1.940867573211e-03 -8.861211107617e-03 +7.974846890000e-04 -4.831381400000e-04 -6.554480488859e-01 +1.207757200806e-02 +1.414213562373e+00 -6.158045890940e+00 -6.158045890940e+00 +1.286796978637e-01 +3.959704581817e+00 +3.959704581817e+00 -3.327705880429e+00 +7.287410462246e+00 +3.479874255183e-01 +7.531643304181e-02 -4.368709982693e+00 -4.368709982693e+00 
PHASE_TRACE 1377 1.3760000000e+01 1 2 +1.223305073254e-02 +9.328204100000e-03 -7.914046910000e-03 +7.460909296367e-03 +1.635765888281e-02 -3.672937856636e-18 -9.872807586629e-02 -3.672937856636e-18 -9.872807586629e-02 -7.962109704190e-20 +2.062569320727e-03 -9.380000437415e-03 +7.148114278772e-02 -9.380000437415e-03 +7.148114278772e-02 -1.919091141048e-03 -8.826704875034e-03 +8.165792860000e-04 -4.596488850000e-04 -6.516985731272e-01 +1.453246945173e-02 +1.414213562373e+00 -6.154165329002e+00 -6.154165329002e+00 +1.285692290760e-01 +3.959683964426e+00 +3.959683964426e+00 -3.323622999581e+00 +7.283306964006e+00 +3.471709991702e-01 +7.520940081498e-02 -4.364947919681e+00 -4.364947919681e+00 
PHASE_TRACE 1378 1.3770000000e+01 1 2 +1.224224706320e-02 +9.336464360000e-03 -7.918525520000e-03 +7.463948554431e-03 +1.637112392361e-02 +1.960437046034e-17 -9.872885519654e-02 +1.960437046034e-17 -9.872885519654e-02 -3.811648262644e-20 +2.062302755337e-03 -9.361678903509e-03 +7.150369982209e-02 -9.361678903509e-03 +7.150369982209e-02 -1.897730349078e-03 -8.791728695497e-03 +8.352695960000e-04 -4.359876770000e-04 -6.479561928115e-01 +1.697121409127e-02 +1.414213562373e+00 -6.150412796792e+00 -6.150412796792e+00 +1.284732131456e-01 +3.959769828462e+00 +3.959769828462e+00 -3.319514133036e+00 +7.279283961498e+00 +3.462903273527e-01 +7.506938141548e-02 -4.361095996677e+00 -4.361095996677e+00 
PHASE_TRACE 1379 1.3780000000e+01 1 2 +1.225143114430e-02 +9.344909490000e-03 -7.922766670000e-03 +7.466583852145e-03 +1.638475051060e-02 +0.000000000000e+00 -9.872929216344e-02 +0.000000000000e+00 -9.872929216344e-02 -5.929230630780e-20 +2.062165382387e-03 -9.343345508134e-03 +7.152623267945e-02 -9.343345508134e-03 +7.152623267945e-02 -1.876761655989e-03 -8.756143591003e-03 +8.535550030000e-04 -4.121614810000e-04 -6.442110768496e-01 +1.939342181834e-02 +1.414213562373e+00 -6.146777256283e+00 -6.146777256283e+00 +1.283881510076e-01 +3.959964466053e+00 +3.959964466053e+00 -3.315379678539e+00 +7.275344144592e+00 +3.453401443398e-01 +7.489697441686e-02 -4.357155094732e+00 -4.357155094732e+00 
PHASE_TRACE 1380 1.3790000000e+01 1 2 +1.226059902360e-02 +9.353535460000e-03 -7.926768750000e-03 +7.468810758008e-03 +1.639853549993e-02 +1.308107211440e-17 -9.872928048368e-02 +1.308107211440e-17 -9.872928048368e-02 -6.776263578034e-20 +2.062071946995e-03 -9.324980898986e-03 +7.154874472059e-02 -9.324980898986e-03 +7.154874472059e-02 -1.856170140978e-03 -8.719928316160e-03 +8.714349810000e-04 -3.881772380000e-04 -6.404611797466e-01 +2.179872359014e-02 +1.414213562373e+00 -6.143252844714e+00 -6.143252844714e+00 +1.283087377151e-01 +3.960269364879e+00 +3.960269364879e+00 -3.311220664401e+00 +7.271490029280e+00 +3.443208761006e-01 +7.469277719034e-02 -4.353126207327e+00 -4.353126207327e+00 
PHASE_TRACE 1381 1.3800000000e+01 1 2 +1.226974676983e-02 +9.362338190000e-03 -7.930530210000e-03 +7.470624444215e-03 +1.641247612100e-02 +0.000000000000e+00 -9.872882389477e-02 +0.000000000000e+00 -9.872882389477e-02 -5.759824041329e-20 +2.061928772476e-03 -9.306577717617e-03 +7.157123281867e-02 -9.306577717617e-03 +7.157123281867e-02 -1.835953273402e-03 -8.683186182614e-03 +8.889090950000e-04 -3.640418680000e-04 -6.367128442624e-01 +2.418676524868e-02 +1.414213562373e+00 -6.139840498770e+00 -6.139840498770e+00 +1.282291562221e-01 +3.960684935912e+00 +3.960684935912e+00 -3.307038844568e+00 +7.267723780480e+00 +3.432387409962e-01 +7.445738536317e-02 -4.349010730851e+00 -4.349010730851e+00 
PHASE_TRACE 1382 1.3810000000e+01 1 2 +1.227887055381e-02 +9.371313640000e-03 -7.934049580000e-03 +7.472020724354e-03 +1.642656922404e-02 -6.546268416230e-18 -9.872803508659e-02 -6.546268416230e-18 -9.872803508659e-02 -6.013933925506e-20 +2.061656528284e-03 -9.288142321318e-03 +7.159368822271e-02 -9.288142321318e-03 +7.159368822271e-02 -1.816121596965e-03 -8.646121111562e-03 +9.059770040000e-04 -3.397622650000e-04 -6.329793222680e-01 +2.655720724815e-02 +1.414213562373e+00 -6.136547847644e+00 -6.136547847644e+00 +1.281444922926e-01 +3.961210470710e+00 +3.961210470710e+00 -3.302836559683e+00 +7.264047030393e+00 +3.421044105642e-01 +7.419139212449e-02 -4.344810573723e+00 -4.344810573723e+00 
PHASE_TRACE 1383 1.3820000000e+01 1 2 +1.228796658045e-02 +9.380457730000e-03 -7.937325460000e-03 +7.472996983861e-03 +1.644081039033e-02 +0.000000000000e+00 -9.872710795181e-02 +0.000000000000e+00 -9.872710795181e-02 -2.863818394667e-18 +2.061209460940e-03 -9.269693150792e-03 +7.161609880115e-02 -9.269693150792e-03 +7.161609880115e-02 -1.796696166931e-03 -8.608989299399e-03 +9.226384540000e-04 -3.153452980000e-04 -6.292776219551e-01 +2.890972426954e-02 +1.414213562373e+00 -6.133387488835e+00 -6.133387488835e+00 +1.280519259793e-01 +3.961844378527e+00 +3.961844378527e+00 -3.298616495677e+00 +7.260460874205e+00 +3.409306043770e-01 +7.389538799337e-02 -4.340528210561e+00 -4.340528210561e+00 
PHASE_TRACE 1384 1.3830000000e+01 1 2 +1.229703112229e-02 +9.389766410000e-03 -7.940356490000e-03 +7.473552665776e-03 +1.645519355113e-02 +0.000000000000e+00 -9.872626998804e-02 +0.000000000000e+00 -9.872626998804e-02 -3.472835083743e-20 +2.060586381429e-03 -9.251256134083e-03 +7.163845211326e-02 -9.251256134083e-03 +7.163845211326e-02 -1.777703468306e-03 -8.572037942225e-03 +9.388932830000e-04 -2.907978080000e-04 -6.256244285287e-01 +3.124400485769e-02 +1.414213562373e+00 -6.130374035439e+00 -6.130374035439e+00 +1.279514079892e-01 +3.962584636548e+00 +3.962584636548e+00 -3.294381313506e+00 +7.256965950054e+00 +3.397291672418e-01 +7.356996075205e-02 -4.336166523452e+00 -4.336166523452e+00 
PHASE_TRACE 1385 1.3840000000e+01 1 2 +1.230606051194e-02 +9.399235600000e-03 -7.943141410000e-03 +7.473689442890e-03 +1.646971087811e-02 +0.000000000000e+00 -9.872572653629e-02 +0.000000000000e+00 -9.872572653629e-02 -4.319868030997e-20 +2.059830726991e-03 -9.232858253399e-03 +7.166073855509e-02 -9.232858253399e-03 +7.166073855509e-02 -1.759168810509e-03 -8.535446376097e-03 +9.547414150000e-04 -2.661266080000e-04 -6.220321060675e-01 +3.355975128917e-02 +1.414213562373e+00 -6.127520622647e+00 -6.127520622647e+00 +1.278456558551e-01 +3.963429298351e+00 +3.963429298351e+00 -3.290133306611e+00 +7.253562604962e+00 +3.385083963152e-01 +7.321569477689e-02 -4.331728597030e+00 -4.331728597030e+00 
PHASE_TRACE 1386 1.3850000000e+01 1 2 +1.231505115387e-02 +9.408861240000e-03 -7.945679020000e-03 +7.473410695803e-03 +1.648435322019e-02 +1.311538616600e-17 -9.872561052294e-02 +1.311538616600e-17 -9.872561052294e-02 -2.371692252312e-20 +2.059019693964e-03 -9.214520883126e-03 +7.168295380721e-02 -9.214520883126e-03 +7.168295380721e-02 -1.741110187322e-03 -8.499283801575e-03 +9.701828640000e-04 -2.413384820000e-04 -6.185057674271e-01 +3.585667909356e-02 +1.414213562373e+00 -6.124835818108e+00 -6.124835818108e+00 +1.277394741342e-01 +3.964377014174e+00 +3.964377014174e+00 -3.285874122329e+00 +7.250251136503e+00 +3.372712203663e-01 +7.283317116912e-02 -4.327217408514e+00 -4.327217408514e+00 
PHASE_TRACE 1387 1.3860000000e+01 1 2 +1.232399950099e-02 +9.418639260000e-03 -7.947968180000e-03 +7.472720679654e-03 +1.649911078040e-02 +0.000000000000e+00 -9.872595000605e-02 +0.000000000000e+00 -9.872595000605e-02 -3.218725199566e-20 +2.058245115023e-03 -9.196254491532e-03 +7.170509998390e-02 -9.196254491532e-03 +7.170509998390e-02 -1.723533811878e-03 -8.463494126730e-03 +9.852177320000e-04 -2.164401840000e-04 -6.150421203350e-01 +3.813451685277e-02 +1.414213562373e+00 -6.122321626446e+00 -6.122321626446e+00 +1.276385649311e-01 +3.965427378806e+00 +3.965427378806e+00 -3.281604653271e+00 +7.247032032078e+00 +3.360147153469e-01 +7.242296755025e-02 -4.322635573409e+00 -4.322635573409e+00 
PHASE_TRACE 1388 1.3870000000e+01 1 2 +1.233290207461e-02 +9.428565590000e-03 -7.950007830000e-03 +7.471623510049e-03 +1.651397401748e-02 +0.000000000000e+00 -9.872666144910e-02 +0.000000000000e+00 -9.872666144910e-02 -1.778769189234e-20 +2.057590773649e-03 -9.178056024437e-03 +7.172718520288e-02 -9.178056024437e-03 +7.172718520288e-02 -1.706432514388e-03 -8.427911455097e-03 +9.998462070000e-04 -1.914384340000e-04 -6.116303624899e-01 +4.039300600677e-02 +1.414213562373e+00 -6.119973074593e+00 -6.119973074593e+00 +1.275481207247e-01 +3.966581029005e+00 +3.966581029005e+00 -3.277325095948e+00 +7.243906124953e+00 +3.347310496328e-01 +7.198565746722e-02 -4.317985156357e+00 -4.317985156357e+00 
PHASE_TRACE 1389 1.3880000000e+01 1 2 +1.234175545344e-02 +9.438636180000e-03 -7.951796950000e-03 +7.470122121320e-03 +1.652893448215e-02 +0.000000000000e+00 -9.872757033396e-02 +0.000000000000e+00 -9.872757033396e-02 -4.235164736272e-21 +2.057111715984e-03 -9.159909622539e-03 +7.174922168132e-02 -9.159909622539e-03 +7.174922168132e-02 -1.689787501219e-03 -8.392302454504e-03 +1.014068560000e-03 -1.663399210000e-04 -6.082549168030e-01 +4.263189995622e-02 +1.414213562373e+00 -6.117779527188e+00 -6.117779527188e+00 +1.274715451683e-01 +3.967839502843e+00 +3.967839502843e+00 -3.273035176288e+00 +7.240874679131e+00 +3.334096188288e-01 +7.152181046938e-02 -4.313267605928e+00 -4.313267605928e+00 
PHASE_TRACE 1390 1.3890000000e+01 1 2 +1.235055628104e-02 +9.448846960000e-03 -7.953334620000e-03 +7.468217690845e-03 +1.654398535090e-02 +0.000000000000e+00 -9.872845402694e-02 +0.000000000000e+00 -9.872845402694e-02 +1.412003923073e-18 +2.056820625251e-03 -9.141790479246e-03 +7.177122282589e-02 -9.141790479246e-03 +7.177122282589e-02 -1.673572788401e-03 -8.356425224888e-03 +1.027885160000e-03 -1.411512980000e-04 -6.048993157744e-01 +4.485096522091e-02 +1.414213562373e+00 -6.115727317905e+00 -6.115727317905e+00 +1.274096126578e-01 +3.969204827100e+00 +3.969204827100e+00 -3.268734491844e+00 +7.237939318943e+00 +3.320398663079e-01 +7.103199241234e-02 -4.308483862299e+00 -4.308483862299e+00 
PHASE_TRACE 1391 1.3900000000e+01 1 2 +1.235930127012e-02 +9.459193880000e-03 -7.954619980000e-03 +7.465909356583e-03 +1.655912163661e-02 +2.994054457139e-17 -9.872909636929e-02 +2.994054457139e-17 -9.872909636929e-02 +1.427250516123e-18 +2.056684588536e-03 -9.123670872228e-03 +7.179320003132e-02 -9.123670872228e-03 +7.179320003132e-02 -1.657761515645e-03 -8.320090112822e-03 +1.041296430000e-03 -1.158791840000e-04 -6.015502979403e-01 +4.704997834435e-02 +1.414213562373e+00 -6.113803154957e+00 -6.113803154957e+00 +1.273602736027e-01 +3.970679021041e+00 +3.970679021041e+00 -3.264422865114e+00 +7.235101886155e+00 +3.306140610922e-01 +7.051676291505e-02 -4.303634544720e+00 -4.303634544720e+00 
PHASE_TRACE 1392 1.3910000000e+01 1 2 +1.236798717375e-02 +9.469672890000e-03 -7.955652210000e-03 +7.463194505322e-03 +1.657433988459e-02 +0.000000000000e+00 -9.872934060650e-02 +0.000000000000e+00 -9.872934060650e-02 +1.016439536705e-20 +2.056633036545e-03 -9.105526914299e-03 +7.181515997363e-02 -9.105526914299e-03 +7.181515997363e-02 -1.642332408977e-03 -8.283207711738e-03 +1.054302920000e-03 -9.053015990000e-05 -5.982011095404e-01 +4.922872972856e-02 +1.414213562373e+00 -6.111997410258e+00 -6.111997410258e+00 +1.273191506800e-01 +3.972263587665e+00 +3.972263587665e+00 -3.260100649332e+00 +7.232364236997e+00 +3.291293803246e-01 +6.997667978999e-02 -4.298720238499e+00 -4.298720238499e+00 
PHASE_TRACE 1393 1.3920000000e+01 1 2 +1.237661081699e-02 +9.480279940000e-03 -7.956430580000e-03 +7.460069595197e-03 +1.658963755342e-02 +2.338279500580e-17 -9.872912769623e-02 +2.338279500580e-17 -9.872912769623e-02 -1.413697988967e-18 +2.056574899930e-03 -9.087344367716e-03 +7.183710306134e-02 -9.087344367716e-03 +7.183710306134e-02 -1.627274772520e-03 -8.245812181535e-03 +1.066905230000e-03 -6.511076990000e-05 -5.948531919047e-01 +5.138701931979e-02 +1.414213562373e+00 -6.110306451658e+00 -6.110306451658e+00 +1.272806027217e-01 +3.973959094659e+00 +3.973959094659e+00 -3.255768887310e+00 +7.229727981969e+00 +3.275887815357e-01 +6.941229396534e-02 -4.293741776588e+00 -4.293741776588e+00 
PHASE_TRACE 1394 1.3930000000e+01 1 2 +1.238516909227e-02 +9.491011000000e-03 -7.956954420000e-03 +7.456531116472e-03 +1.660501217759e-02 +1.316077158364e-17 -9.872851063332e-02 +1.316077158364e-17 -9.872851063332e-02 -8.470329472543e-21 +2.056420770172e-03 -9.069122066274e-03 +7.185902342488e-02 -9.069122066274e-03 +7.185902342488e-02 -1.612590949803e-03 -8.208054260680e-03 +1.079104040000e-03 -3.962751920000e-05 -5.915158639542e-01 +5.352465780898e-02 +1.414213562373e+00 -6.108733537699e+00 -6.108733537699e+00 +1.272390968504e-01 +3.975765014522e+00 +3.975765014522e+00 -3.251429295100e+00 +7.227194309622e+00 +3.260004459365e-01 +6.882415134361e-02 -4.288700442077e+00 -4.288700442077e+00 
PHASE_TRACE 1395 1.3940000000e+01 1 2 +1.239365893462e-02 +9.501862020000e-03 -7.957223130000e-03 +7.452576644749e-03 +1.662046045652e-02 +1.316641595750e-17 -9.872764131680e-02 +1.316641595750e-17 -9.872764131680e-02 -1.270549420881e-20 +2.056104631669e-03 -9.050872140175e-03 +7.188091044632e-02 -9.050872140175e-03 +7.188091044632e-02 -1.598295495427e-03 -8.170165782287e-03 +1.090900140000e-03 -1.408687300000e-05 -5.882040727196e-01 +5.564146823070e-02 +1.414213562373e+00 -6.107287995921e+00 -6.107287995921e+00 +1.271905513782e-01 +3.977679809451e+00 +3.977679809451e+00 -3.247084087457e+00 +7.224763896907e+00 +3.243759539646e-01 +6.821279457050e-02 -4.283598081934e+00 -4.283598081934e+00 
PHASE_TRACE 1396 1.3950000000e+01 1 2 +1.240207736185e-02 +9.512829000000e-03 -7.957236160000e-03 +7.448205568890e-03 +1.663597769279e-02 +0.000000000000e+00 -9.872673321286e-02 +0.000000000000e+00 -9.872673321286e-02 +1.387439967603e-18 +2.055599842618e-03 -9.032616992641e-03 +7.190275145340e-02 -9.032616992641e-03 +7.190275145340e-02 -1.584411423750e-03 -8.132404224051e-03 +1.102294380000e-03 +1.150474450000e-05 -5.849347625304e-01 +5.773728261577e-02 +1.414213562373e+00 -6.105982914289e+00 -6.105982914289e+00 +1.271333215349e-01 +3.979701267851e+00 +3.979701267851e+00 -3.242735649525e+00 +7.222436917376e+00 +3.227276155072e-01 +6.757875990304e-02 -4.278437027217e+00 -4.278437027217e+00 
PHASE_TRACE 1397 1.3960000000e+01 1 2 +1.241042143188e-02 +9.523907910000e-03 -7.956993040000e-03 +7.443419518392e-03 +1.665155740388e-02 +2.341100098502e-17 -9.872600899126e-02 +2.341100098502e-17 -9.872600899126e-02 +1.399298428864e-18 +2.054925456640e-03 -9.014383746086e-03 +7.192453491616e-02 -9.014383746086e-03 +7.192453491616e-02 -1.570964227693e-03 -8.094991214577e-03 +1.113287690000e-03 +3.714095100000e-05 -5.817227626191e-01 +5.981194338447e-02 +1.414213562373e+00 -6.104831893259e+00 -6.104831893259e+00 +1.270685870334e-01 +3.981826981233e+00 +3.981826981233e+00 -3.238386195944e+00 +7.220213177177e+00 +3.210656565112e-01 +6.692257829495e-02 -4.273219954123e+00 -4.273219954123e+00 
PHASE_TRACE 1398 1.3970000000e+01 1 2 +1.241868826249e-02 +9.535094750000e-03 -7.956493340000e-03 +7.438222117600e-03 +1.666719153934e-02 +0.000000000000e+00 -9.872564597971e-02 +0.000000000000e+00 -9.872564597971e-02 +1.414545021915e-18 +2.054141347008e-03 -8.996197543062e-03 +7.194625336235e-02 -8.996197543062e-03 +7.194625336235e-02 -1.557975425463e-03 -8.058059731012e-03 +1.123881090000e-03 +6.281540740000e-05 -5.785771951244e-01 +6.186530318488e-02 +1.414213562373e+00 -6.103845695800e+00 -6.103845695800e+00 +1.270000484178e-01 +3.984054889885e+00 +3.984054889885e+00 -3.234037436273e+00 +7.218092326157e+00 +3.193959005201e-01 +6.624477614472e-02 -4.267949591232e+00 -4.267949591232e+00 
PHASE_TRACE 1399 1.3980000000e+01 1 2 +1.242687505387e-02 +9.546385530000e-03 -7.955736730000e-03 +7.432618435154e-03 +1.668287102338e-02 -3.641661333598e-18 -9.872573279766e-02 -3.641661333598e-18 -9.872573279766e-02 -1.457743702225e-18 +2.053333339736e-03 -8.978075352266e-03 +7.196790529552e-02 -8.978075352266e-03 +7.196790529552e-02 -1.545456917112e-03 -8.021623139024e-03 +1.134075650000e-03 +8.852181860000e-05 -5.754992762754e-01 +6.389722278987e-02 +1.414213562373e+00 -6.103029537280e+00 -6.103029537280e+00 +1.269330058858e-01 +3.986383692746e+00 +3.986383692746e+00 -3.229690373050e+00 +7.216074065796e+00 +3.177185547042e-01 +6.554587238691e-02 -4.262628445985e+00 -4.262628445985e+00 
PHASE_TRACE 1400 1.3990000000e+01 1 2 +1.243497904310e-02 +9.557776270000e-03 -7.954722910000e-03 +7.426613920633e-03 +1.669858653755e-02 +6.597271617892e-18 -9.872624777469e-02 +6.597271617892e-18 -9.872624777469e-02 +1.404380626548e-18 +2.052592007494e-03 -8.960021776452e-03 +7.198949564591e-02 -8.960021776452e-03 +7.198949564591e-02 -1.533407855819e-03 -7.985573583735e-03 +1.143872550000e-03 +1.142539350000e-04 -5.724820691456e-01 +6.590757393488e-02 +1.414213562373e+00 -6.102381802371e+00 -6.102381802371e+00 +1.268730494327e-01 +3.988813121419e+00 +3.988813121419e+00 -3.225345271994e+00 +7.214158393414e+00 +3.160283616032e-01 +6.482638264116e-02 -4.257258565973e+00 -4.257258565973e+00 
PHASE_TRACE 1401 1.4000000000e+01 1 2 +1.244299751383e-02 +9.569262980000e-03 -7.953451650000e-03 +7.420213419821e-03 +1.671432938388e-02 +0.000000000000e+00 -9.872706440901e-02 +0.000000000000e+00 -9.872706440901e-02 -4.265657922373e-18 +2.051990325156e-03 -8.942027905004e-03 +7.201103464374e-02 -8.942027905004e-03 +7.201103464374e-02 -1.521814485184e-03 -7.949710056238e-03 +1.153273040000e-03 +1.400055520000e-04 -5.695122167738e-01 +6.789623713580e-02 +1.414213562373e+00 -6.101894364909e+00 -6.101894364909e+00 +1.268246784898e-01 +3.991343907272e+00 +3.991343907272e+00 -3.221001805603e+00 +7.212345712875e+00 +3.143160974150e-01 +6.408681650877e-02 -4.251841419245e+00 -4.251841419245e+00 
PHASE_TRACE 1402 1.4010000000e+01 1 2 +1.245092784950e-02 +9.580841730000e-03 -7.951922790000e-03 +7.413420269573e-03 +1.673009230909e-02 +0.000000000000e+00 -9.872798249215e-02 +0.000000000000e+00 -9.872798249215e-02 -6.776263578034e-21 +2.051565661289e-03 -8.924073474477e-03 +7.203253539159e-02 -8.924073474477e-03 +7.203253539159e-02 -1.510653204904e-03 -7.913789130182e-03 +1.162278420000e-03 +1.657705120000e-04 -5.665732391609e-01 +6.986309999088e-02 +1.414213562373e+00 -6.101554506229e+00 -6.101554506229e+00 +1.267901904757e-01 +3.993977514219e+00 +3.993977514219e+00 -3.216659316478e+00 +7.210636830697e+00 +3.125710174719e-01 +6.332767622104e-02 -4.246377869405e+00 -4.246377869405e+00 
PHASE_TRACE 1403 1.4020000000e+01 1 2 +1.245876745575e-02 +9.592508550000e-03 -7.950136240000e-03 +7.406235848036e-03 +1.674586976079e-02 -1.024173008901e-17 -9.872877724210e-02 -1.024173008901e-17 -9.872877724210e-02 -1.355252715607e-20 +2.051310511845e-03 -8.906131813516e-03 +7.205401073212e-02 -8.906131813516e-03 +7.205401073212e-02 -1.499895965481e-03 -7.877586237343e-03 +1.170890090000e-03 +1.915427080000e-04 -5.636496000636e-01 +7.180806044791e-02 +1.414213562373e+00 -6.101347963413e+00 -6.101347963413e+00 +1.267691099129e-01 +3.996715691063e+00 +3.996715691063e+00 -3.212317199220e+00 +7.209032890283e+00 +3.107836840704e-01 +6.254945963108e-02 -4.240868367015e+00 -4.240868367015e+00 
